"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32"
47,31,47,17,9,22,12,1,14,49,45,6,38,14,45,26,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
11,12,44,4,28,39,41,11,26,41,20,4,15,47,39,13,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0
29,17,3,32,41,22,31,32,40,36,36,3,11,18,48,41,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
10,47,8,18,44,12,17,27,12,16,27,41,45,13,22,26,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
50,16,21,50,42,20,40,43,24,1,9,8,45,26,28,30,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
33,34,27,21,29,3,27,36,13,26,28,46,12,6,30,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26,45,12,18,26,24,15,4,17,16,14,43,32,25,10,29,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
1,1,15,32,29,20,48,35,2,28,37,47,23,40,27,42,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
27,47,15,33,16,6,32,11,32,9,1,2,32,37,20,5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
1,5,28,47,27,37,23,18,33,37,18,2,30,12,19,5,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
10,13,18,26,20,24,24,22,16,26,20,13,35,39,27,44,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13,11,3,21,45,17,32,35,34,27,27,6,34,26,19,8,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
30,45,34,28,45,19,37,41,16,29,31,9,8,29,30,34,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
45,6,42,49,11,31,5,20,32,7,34,19,22,45,39,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2,31,4,13,34,19,12,12,7,40,16,12,9,1,27,15,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
37,40,7,34,42,41,32,22,19,13,16,25,8,31,27,42,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,9,41,29,17,39,43,28,8,50,31,13,15,35,43,29,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
10,39,11,34,43,40,26,41,28,35,17,29,43,37,31,27,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
39,3,16,36,13,41,32,12,40,37,7,14,8,6,21,11,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1
17,41,22,8,6,20,22,1,18,23,49,32,14,45,45,44,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,1,2,23,37,44,37,41,46,22,2,6,17,19,32,50,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0
2,10,44,26,22,47,39,41,23,44,45,12,16,17,37,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
9,12,12,50,46,8,41,15,18,13,1,40,2,48,30,34,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
33,39,5,34,24,19,26,23,46,34,15,13,9,18,12,39,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
23,7,49,13,16,11,49,23,48,4,37,32,29,11,35,18,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0
28,38,24,20,12,30,36,21,27,34,35,27,2,44,26,33,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
5,14,4,9,26,15,15,40,23,28,32,23,18,11,44,23,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
37,34,19,29,31,37,9,22,9,47,36,10,49,9,35,41,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1
45,6,21,41,38,13,47,29,44,6,20,37,31,49,50,23,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
43,23,29,25,36,20,21,43,18,11,13,31,1,3,1,22,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
49,18,2,43,36,47,37,8,50,41,41,18,31,13,10,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
25,38,32,43,28,47,36,28,38,29,37,12,47,10,3,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
36,47,13,41,2,1,13,32,7,4,27,45,46,30,37,48,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
15,19,49,13,14,22,41,7,25,17,16,33,6,19,17,42,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
35,4,28,29,6,1,41,13,14,30,32,37,40,32,43,21,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1
40,28,41,1,37,10,9,26,3,16,37,7,7,46,47,28,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
8,20,26,24,20,5,1,39,46,39,50,4,44,40,46,9,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
23,12,48,18,27,13,28,7,45,42,29,37,33,43,16,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30,44,46,18,30,42,48,48,8,6,2,3,48,11,23,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
8,15,40,23,26,34,50,30,5,13,17,10,2,34,36,38,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
40,30,24,9,3,26,2,16,5,33,47,6,37,16,41,27,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
32,40,38,17,45,27,35,30,10,37,6,11,49,28,29,50,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
5,9,38,27,5,12,13,39,34,24,39,43,32,4,9,34,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
26,4,12,25,35,45,45,31,18,27,3,12,11,38,38,34,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
47,9,5,29,12,34,26,3,45,8,31,21,37,46,7,10,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
5,17,45,32,1,45,23,6,39,26,22,7,9,32,5,48,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
45,26,18,4,43,32,48,29,36,14,13,5,21,46,26,43,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
10,38,34,26,23,44,19,17,27,20,1,30,10,17,29,46,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
21,38,38,8,26,24,23,28,26,31,30,30,38,24,36,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,43,17,21,34,26,43,10,3,2,1,6,39,35,8,8,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
19,32,13,9,48,30,8,16,48,23,43,11,25,12,38,20,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
35,34,11,37,43,38,9,4,16,29,33,23,33,9,1,10,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0
16,12,12,49,9,38,9,38,2,17,39,29,5,11,47,13,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0
38,49,50,25,23,40,50,45,23,45,38,13,20,38,11,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29,15,17,47,20,19,37,1,43,32,5,6,30,12,14,28,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
43,11,18,42,13,7,16,8,46,40,17,32,29,3,43,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
48,21,20,19,42,27,47,2,35,34,34,45,17,8,31,34,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
29,2,19,11,38,45,16,24,39,8,32,33,23,3,32,48,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11,48,12,37,38,48,46,45,12,34,7,34,45,50,32,14,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
26,33,4,45,40,47,46,4,20,12,44,21,48,48,44,26,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
33,1,10,50,26,11,12,25,41,42,28,10,21,42,22,9,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
38,15,26,12,45,49,37,1,41,48,47,38,36,21,32,12,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
49,42,34,19,46,4,13,35,21,26,19,12,27,14,30,34,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0
35,38,16,4,12,49,43,23,36,19,27,1,49,9,41,19,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
3,31,19,20,24,47,13,32,2,11,29,37,19,6,17,30,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
2,30,10,6,6,12,9,39,25,7,22,38,36,41,14,39,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
15,13,43,5,4,29,40,47,16,12,39,13,37,32,25,30,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
10,24,1,20,10,31,50,43,26,40,41,28,18,41,30,47,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
10,22,6,17,19,31,14,27,27,31,21,34,40,40,22,31,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
10,26,1,36,14,23,12,5,11,28,10,4,47,28,31,23,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
44,26,18,25,30,10,28,40,29,44,10,3,45,33,13,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,44,5,1,43,12,16,6,38,14,20,46,39,46,43,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
27,15,17,39,16,21,21,3,4,25,14,26,34,22,37,4,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,1
26,26,11,50,47,48,49,39,35,13,28,14,15,45,49,9,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
9,25,23,28,12,17,50,34,29,22,35,35,10,37,11,8,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0
28,50,44,30,12,46,9,27,2,27,22,7,36,33,18,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12,1,5,40,46,11,19,33,33,14,9,7,5,32,11,50,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0
37,36,49,35,17,40,10,21,11,36,21,28,3,16,9,9,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1
21,43,37,14,7,20,32,31,38,8,22,3,23,47,1,39,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
31,16,4,14,31,32,50,12,49,24,1,7,12,50,35,18,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
14,25,28,25,21,2,30,38,12,29,41,25,27,15,43,37,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
16,50,29,32,24,10,2,25,46,33,20,23,40,15,31,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,21,42,8,11,41,4,39,18,23,22,15,42,46,12,34,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
26,36,45,18,12,38,46,21,37,38,42,12,31,36,40,44,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
7,48,25,45,26,31,13,35,19,15,23,1,29,4,4,28,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
12,32,1,48,16,30,20,38,42,34,17,17,48,14,25,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
40,16,50,50,33,33,21,28,34,47,44,15,14,3,33,15,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
47,13,41,35,29,26,38,6,49,2,39,9,15,28,14,34,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
14,24,39,48,2,46,4,2,11,37,35,4,50,39,13,48,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0
29,42,8,22,34,13,41,2,32,40,32,13,30,47,26,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,9,3,35,18,10,49,9,21,30,32,36,35,40,25,41,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1
6,27,20,42,48,29,29,26,36,8,48,7,37,14,9,34,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
17,27,6,24,46,20,16,41,41,41,20,3,9,4,27,12,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0
33,5,30,31,31,41,40,1,11,2,17,50,24,12,47,7,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
47,39,35,15,34,1,10,37,6,23,13,28,6,33,7,43,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
33,4,25,30,6,1,12,40,33,8,4,9,16,17,41,14,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1
7,34,29,50,17,39,25,1,7,49,38,19,16,44,21,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7,43,25,15,29,28,3,48,14,21,48,33,9,43,13,19,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
5,6,41,43,4,33,19,28,9,35,31,46,34,33,26,44,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
18,38,27,38,42,11,1,14,48,9,30,37,11,15,38,40,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0
10,15,32,20,31,10,10,23,5,15,38,7,2,33,27,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30,26,38,23,21,29,8,47,46,31,29,28,3,22,38,31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,10,11,44,39,12,3,48,25,25,8,6,18,12,23,18,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49,42,28,49,39,27,25,26,20,26,48,30,9,3,1,44,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38,44,37,4,14,18,39,10,39,17,20,38,33,48,25,5,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
47,28,16,44,20,21,33,6,28,49,3,2,39,43,5,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7,10,48,6,21,26,47,23,4,4,41,30,34,16,39,34,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0
36,44,49,38,7,28,32,2,49,37,14,49,33,22,42,47,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
39,33,49,12,2,48,9,33,23,15,14,26,42,20,22,46,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
40,9,47,10,35,24,18,44,25,33,32,21,38,13,3,41,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
18,46,28,32,26,22,45,19,34,2,15,5,8,9,31,39,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
10,36,20,5,38,47,35,27,14,26,1,8,31,14,22,22,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
15,35,32,28,18,2,48,36,34,27,42,2,14,8,39,50,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35,7,1,12,40,14,25,23,40,43,11,30,25,4,46,10,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
38,43,2,5,29,9,7,23,4,17,5,2,29,5,39,18,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0
23,46,26,38,45,20,15,30,36,26,12,31,35,41,29,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
20,45,14,10,18,39,29,39,43,49,9,36,22,14,35,17,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1
21,5,3,21,1,13,1,18,43,44,35,24,33,2,26,24,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
37,40,46,19,30,26,13,17,49,19,22,6,32,33,23,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12,44,46,40,4,11,16,19,49,25,25,33,20,2,41,31,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
15,1,26,27,38,31,13,32,37,6,31,33,47,49,43,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25,46,38,23,43,7,45,25,50,10,10,11,35,20,23,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
22,50,46,24,14,7,11,41,32,7,36,38,6,35,26,21,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1
31,27,23,27,47,42,39,33,39,24,12,46,8,9,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
46,6,17,10,47,26,14,8,32,3,46,15,40,10,41,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
49,43,11,37,26,49,2,49,6,36,6,5,43,2,11,12,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
15,24,34,11,2,37,39,11,48,28,23,8,47,39,22,37,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
5,16,27,28,9,5,39,18,3,47,24,9,22,8,39,37,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
38,1,30,26,28,45,31,24,46,41,6,7,49,18,37,42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
12,12,43,43,45,45,38,12,1,49,42,25,32,28,32,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,22,50,23,7,14,17,35,50,13,23,12,45,36,20,11,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
3,29,26,50,15,7,6,40,13,50,38,20,1,31,47,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,43,39,49,16,7,47,47,33,19,38,48,41,4,35,37,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
34,34,25,40,13,22,1,14,43,45,46,38,1,12,29,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
28,43,45,22,9,16,5,26,41,8,46,43,50,3,31,25,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
37,48,17,46,11,43,8,26,7,24,24,9,2,15,38,47,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
32,18,47,19,9,18,17,33,21,43,3,3,26,21,28,48,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
43,10,29,5,29,2,14,29,21,1,24,46,50,38,42,49,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
43,24,13,32,4,14,9,5,31,48,5,35,29,38,43,24,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0
4,15,15,3,16,19,28,44,11,19,25,1,15,6,20,33,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26,12,31,16,18,2,20,1,2,25,20,44,7,22,29,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,35,40,37,50,38,31,28,14,18,23,31,25,36,32,28,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
48,13,17,7,18,25,15,49,43,35,42,38,4,49,30,3,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
21,32,3,35,30,8,47,48,15,3,8,24,19,14,6,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
44,50,49,3,1,4,28,3,13,18,48,25,31,4,12,7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
33,49,33,46,14,32,47,14,43,34,33,25,20,35,44,19,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
5,43,10,34,7,24,40,23,3,47,17,16,38,27,25,36,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21,28,38,6,22,30,14,13,21,19,41,9,2,1,33,37,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1
49,36,50,49,5,14,44,35,46,14,8,27,9,5,14,32,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,0
5,28,40,19,27,41,19,14,7,5,41,18,40,8,34,38,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0
38,26,34,35,3,41,32,17,8,38,16,49,43,35,8,12,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
30,44,33,5,21,29,26,45,16,25,48,49,19,20,1,43,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20,46,23,12,2,34,18,21,38,15,37,6,24,24,5,8,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
11,33,49,29,25,15,31,39,25,44,26,18,9,3,28,26,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24,45,18,13,44,23,9,10,44,47,6,12,33,30,28,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
20,10,46,34,26,17,39,45,29,21,46,45,47,21,48,47,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
26,18,33,43,18,39,28,14,2,31,43,38,32,11,43,42,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
34,44,42,31,10,31,34,26,27,29,35,16,18,40,34,26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15,50,20,32,1,34,38,28,28,25,25,8,30,6,21,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25,37,2,50,23,47,33,24,7,36,5,31,19,42,2,13,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27,20,12,13,17,1,25,27,28,50,21,12,48,1,17,42,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
34,7,21,23,2,25,19,12,33,6,36,7,21,10,17,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
16,46,24,45,25,7,37,37,40,25,24,49,48,44,12,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
42,46,29,34,43,27,32,15,27,8,38,28,25,32,45,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,30,3,21,21,22,45,1,49,38,25,36,15,16,35,27,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
40,38,33,21,41,27,34,29,2,23,16,4,33,17,42,8,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
19,44,19,22,24,5,24,46,28,21,3,40,40,22,42,41,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
48,4,29,8,42,7,3,28,39,45,13,37,43,37,45,33,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
24,48,10,17,9,5,12,28,3,31,7,11,2,11,27,21,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1
26,1,6,40,37,27,21,30,3,1,36,35,50,21,36,25,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
40,10,34,11,31,32,39,11,16,48,2,48,28,46,31,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
16,13,36,23,38,10,21,43,26,48,37,25,44,22,22,25,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
40,14,8,44,12,36,37,17,42,7,44,35,37,38,29,4,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1
27,27,31,3,49,42,7,32,25,37,40,33,1,29,14,39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
27,28,36,49,13,30,3,36,5,44,35,34,30,33,14,39,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
46,14,2,20,9,3,8,39,16,9,3,27,46,41,11,39,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0
34,15,21,14,46,26,34,21,18,6,30,2,35,25,31,29,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
20,32,16,16,33,35,42,25,2,19,8,19,16,15,48,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9,14,27,28,15,45,16,21,5,39,44,34,48,31,42,7,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
7,47,7,35,34,4,22,38,32,17,35,10,32,49,1,45,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0
25,15,37,30,49,34,28,9,36,41,39,48,13,41,20,42,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
25,35,23,36,19,12,7,36,45,7,37,13,21,4,29,49,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0
9,41,2,38,9,24,1,42,19,13,13,39,24,14,15,41,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
35,29,5,36,19,6,30,12,35,11,25,27,46,36,3,50,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
2,50,20,31,33,33,2,20,12,14,4,10,40,5,9,49,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
49,49,46,50,28,34,41,35,23,38,22,20,50,16,21,17,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
34,15,46,35,19,27,10,40,40,8,29,26,48,44,20,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,42,3,13,43,14,37,41,47,47,13,37,12,11,49,4,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1
30,35,38,1,28,26,1,48,28,3,21,14,41,44,38,36,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
24,31,15,19,7,13,50,16,24,9,32,10,21,18,41,21,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
7,14,38,6,20,49,11,19,48,20,7,39,47,21,14,26,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
27,31,6,6,43,43,18,12,36,42,30,2,14,23,34,38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15,34,11,33,2,39,26,18,33,14,31,2,32,10,37,36,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
49,28,15,39,12,27,25,20,43,27,4,26,34,39,18,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9,2,3,27,11,36,11,32,38,25,4,26,45,22,16,23,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
9,22,18,2,35,18,22,34,39,41,1,38,13,11,32,18,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
24,13,48,15,2,14,24,21,38,11,11,41,40,38,46,10,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0
11,5,16,50,47,49,48,28,49,7,24,47,33,24,17,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26,3,17,31,22,47,45,40,33,1,15,31,2,17,37,21,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1
27,40,22,30,15,4,1,15,33,21,3,34,9,28,43,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
33,31,40,5,42,43,1,23,35,16,33,37,26,5,48,32,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
22,16,32,42,39,1,45,50,26,26,5,37,32,23,40,31,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
49,25,3,20,3,18,6,6,8,15,29,47,42,41,31,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2,28,29,11,10,1,6,44,28,47,36,47,37,39,42,40,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8,44,26,16,42,37,37,9,24,46,34,40,43,26,17,17,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1
28,9,7,39,25,2,16,20,27,25,10,2,33,13,31,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,23,20,3,37,46,15,9,42,34,18,48,1,16,7,49,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,47,6,38,25,5,41,20,24,13,44,5,3,46,45,19,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
38,15,10,20,24,14,18,39,9,42,34,22,38,7,44,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
26,7,50,22,44,21,41,47,21,38,22,46,30,9,25,46,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
42,49,12,2,16,14,34,39,28,21,27,46,46,34,7,45,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
12,31,8,44,8,16,33,18,34,42,15,15,5,12,11,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
40,2,11,24,46,3,9,31,4,15,6,15,24,5,21,3,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0
24,13,13,14,2,34,38,12,50,10,47,22,10,40,26,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21,26,28,18,16,21,20,38,5,24,18,27,17,4,37,32,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0
39,50,38,40,6,13,20,18,44,16,44,41,32,25,25,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3,38,9,18,20,49,35,41,12,43,40,15,25,19,8,7,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
