"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
26,43,24,28,22,41,19,8,1,0,0,1,1,0,0,1
32,28,42,30,37,16,45,9,0,1,1,0,0,0,0,0
2,37,50,28,3,47,27,25,0,0,1,1,1,0,0,0
26,45,45,25,21,25,40,23,1,0,0,0,1,0,0,1
11,15,49,36,42,40,36,20,1,0,1,1,1,0,1,0
5,3,25,3,13,10,23,16,1,1,0,1,0,0,1,0
42,49,14,46,48,41,46,17,1,1,0,0,0,0,0,0
35,36,25,14,7,32,46,30,0,1,0,0,0,0,0,0
17,30,27,43,17,15,2,45,0,0,0,0,0,0,0,0
19,5,37,41,15,9,41,44,0,1,0,0,0,0,0,1
6,34,37,6,43,15,22,42,1,0,0,1,0,0,1,1
11,47,43,25,28,25,39,8,1,0,0,0,1,0,1,1
12,18,47,19,41,30,8,20,0,1,0,0,0,0,1,0
47,11,17,8,16,31,15,39,0,1,0,1,0,0,0,1
27,32,40,42,35,5,28,41,0,0,0,1,0,1,1,0
44,7,20,17,50,22,33,17,1,0,0,0,1,1,0,0
16,12,28,9,4,28,22,44,0,0,1,0,0,1,1,1
36,6,1,16,36,49,45,41,1,1,0,0,1,1,0,0
28,35,33,46,29,33,27,13,1,0,0,0,1,0,0,0
35,7,27,3,3,2,42,40,0,0,0,1,1,0,1,0
24,7,31,37,38,33,37,5,0,0,0,0,0,0,0,1
23,42,9,11,33,23,29,23,1,1,0,1,0,1,1,1
15,38,47,27,35,22,22,50,0,0,0,0,0,1,1,1
32,8,32,4,31,15,39,34,0,1,0,0,0,0,1,0
30,16,9,25,35,17,2,48,0,0,0,0,0,0,0,0
27,2,27,47,21,39,1,15,0,0,0,0,1,1,0,0
49,39,18,6,21,50,34,31,1,1,1,1,1,1,0,0
2,15,9,33,2,40,48,45,0,0,0,0,0,0,0,0
41,46,23,32,32,42,30,39,0,0,1,0,0,1,0,1
45,32,6,38,28,38,31,41,0,0,1,0,1,0,0,0
32,41,45,18,25,49,23,11,0,0,0,1,0,1,1,1
21,9,21,24,30,12,47,48,1,0,1,0,0,0,0,0
46,15,18,7,35,48,30,5,0,0,1,0,0,0,0,1
8,5,50,19,20,15,2,41,1,1,1,0,0,0,0,0
36,31,11,28,5,5,43,41,1,0,1,1,1,1,0,0
9,3,27,48,41,19,5,10,0,1,0,0,0,0,1,0
3,43,39,37,37,2,8,26,1,0,1,0,0,0,1,1
27,42,10,22,33,19,50,21,0,1,0,1,0,0,1,1
17,31,34,45,12,22,35,20,0,0,0,0,0,1,0,0
12,11,41,12,16,9,21,48,0,1,0,0,0,0,1,0
41,47,47,7,25,30,50,21,0,0,0,0,0,0,1,1
32,29,9,47,14,50,20,40,0,1,0,0,0,1,0,0
5,49,11,6,2,19,13,9,1,1,1,1,0,0,0,0
36,27,24,24,14,29,7,31,1,0,0,0,0,1,0,0
40,2,44,10,22,3,26,20,0,0,1,0,1,1,1,0
38,2,23,47,25,19,35,10,0,0,1,0,0,0,0,0
39,45,10,50,14,36,25,29,1,0,0,1,0,1,0,1
19,14,3,30,1,49,33,24,0,0,1,0,0,1,0,0
26,40,21,19,21,45,34,41,1,0,1,0,1,0,0,0
24,10,17,2,20,49,47,29,0,0,0,0,0,1,0,1
43,38,1,5,40,3,20,39,0,0,0,1,0,1,0,1
10,41,7,24,2,17,15,15,0,0,0,0,0,0,0,0
12,1,4,45,29,45,38,22,0,0,0,0,1,0,0,1
31,14,13,19,29,39,5,45,0,0,0,0,1,1,1,0
13,19,14,37,25,22,2,4,0,0,0,0,0,1,0,0
39,5,2,33,7,12,28,49,1,1,0,0,0,0,1,1
35,9,13,2,46,18,4,19,0,0,0,0,0,1,0,0
29,20,37,48,5,41,31,1,1,0,0,0,1,0,0,0
20,19,44,33,26,4,23,34,0,0,1,0,1,0,1,0
38,36,3,27,5,10,6,24,0,1,1,0,1,0,1,0
1,48,31,28,4,3,12,7,0,0,0,1,0,1,0,0
42,38,11,11,30,50,42,12,1,0,1,1,0,1,1,0
40,24,6,33,40,12,14,21,0,0,1,0,0,0,0,1
24,27,15,45,49,11,37,44,0,0,0,0,1,1,0,1
14,11,15,47,43,36,35,6,0,1,0,0,0,1,0,1
19,44,37,30,19,8,26,43,0,1,0,0,0,1,1,0
39,30,20,35,13,4,5,47,1,0,0,0,0,0,1,0
9,40,30,48,23,37,47,20,0,0,0,0,1,0,0,0
13,10,20,32,30,35,10,17,0,0,0,0,0,0,0,0
6,9,45,43,8,30,35,7,1,0,0,0,1,0,0,0
10,12,19,15,8,24,11,33,0,0,0,0,1,0,1,0
41,18,1,38,7,27,44,1,0,1,0,0,0,0,1,0
21,11,29,29,37,3,12,28,1,1,1,1,0,1,0,1
6,33,41,14,8,42,19,18,1,0,0,0,1,1,0,1
17,29,30,30,10,20,7,19,0,1,0,0,0,0,0,0
49,25,7,11,6,3,3,46,1,0,0,1,1,1,1,0
3,10,10,21,25,7,39,3,1,0,0,1,0,0,1,1
50,39,12,46,35,8,26,14,1,1,0,0,0,1,1,0
7,11,39,12,15,37,7,3,0,1,1,0,0,0,0,1
13,33,19,31,50,12,37,41,0,0,0,0,1,0,0,0
41,47,18,19,10,25,20,44,0,0,1,0,0,0,0,1
7,15,14,7,25,9,21,15,0,0,0,0,0,0,1,0
13,27,24,13,14,4,10,8,0,0,0,0,0,0,0,1
36,2,5,41,37,46,18,31,1,0,1,0,0,0,1,0
42,23,11,7,23,3,11,40,1,1,1,0,1,1,1,0
46,16,16,5,5,27,40,40,0,0,0,1,1,0,0,0
12,11,34,44,34,23,47,37,0,1,0,1,0,1,0,0
35,23,45,28,4,44,30,14,0,1,0,1,0,1,0,0
39,35,29,32,15,4,45,13,1,0,1,0,0,0,0,0
38,3,50,29,13,8,41,16,0,1,1,1,0,1,0,0
21,36,19,16,40,44,39,11,1,1,0,0,0,1,1,1
4,16,10,40,33,13,15,44,0,0,0,0,0,0,0,1
22,22,20,3,48,16,24,13,1,1,0,1,0,0,0,0
35,40,8,4,30,16,16,41,0,0,1,0,0,0,0,0
30,13,32,8,24,9,47,10,0,0,0,1,0,0,0,0
40,38,23,13,48,39,1,18,0,0,1,0,0,1,0,1
23,18,50,36,17,6,14,18,1,1,1,1,0,1,0,1
45,4,40,17,5,27,37,17,0,0,0,0,1,0,0,0
2,26,23,47,32,49,16,8,0,1,1,0,0,1,0,1
4,48,46,44,30,7,2,41,0,0,0,1,0,0,0,0
3,37,35,10,37,42,2,26,1,0,0,0,0,1,0,1
34,41,23,30,47,17,10,26,0,0,1,0,0,0,0,1
8,37,7,31,49,31,45,46,1,0,0,0,1,0,0,0
25,30,29,34,25,21,40,18,0,0,1,0,0,1,0,1
31,6,23,26,9,3,32,20,0,1,1,1,0,1,0,0
12,46,36,21,20,13,26,15,0,0,1,1,0,0,1,0
14,38,20,43,47,25,39,8,0,0,0,0,0,0,1,1
14,33,43,49,36,30,23,33,0,0,0,1,1,0,1,0
20,1,29,20,27,10,25,20,0,0,1,0,0,0,0,0
41,22,33,23,16,26,27,34,0,1,0,1,0,1,0,0
13,40,10,31,42,13,44,25,0,0,0,0,1,0,1,0
32,10,20,49,23,43,41,42,0,0,0,1,1,0,0,1
21,48,15,21,50,10,9,41,1,0,0,1,1,0,0,0
15,32,40,21,10,29,30,20,0,0,0,1,0,1,0,0
31,17,15,7,43,20,7,40,0,0,0,0,0,0,0,0
32,1,12,13,28,14,13,42,0,0,0,0,1,0,0,1
31,35,9,15,30,45,32,19,0,0,0,0,0,0,0,0
6,30,15,33,33,23,7,38,1,0,0,0,0,1,0,0
33,20,22,22,41,33,48,9,0,0,1,1,0,0,0,0
47,23,36,11,7,33,32,9,0,1,1,1,0,0,0,0
23,34,21,31,3,48,25,9,1,0,1,0,1,0,0,0
41,35,3,16,15,46,27,11,0,0,1,0,0,0,0,1
29,34,46,35,5,4,21,27,1,0,0,0,1,0,1,0
36,33,20,26,11,17,44,11,1,0,0,1,1,0,1,1
2,50,39,46,20,49,41,16,0,1,1,0,0,1,0,0
38,5,50,30,13,23,27,1,0,1,1,0,0,1,0,0
31,21,23,40,11,17,47,16,0,1,1,0,1,0,0,0
31,41,10,1,25,25,37,31,0,0,0,0,0,0,0,0
23,49,34,5,35,23,18,47,1,1,0,1,0,1,1,0
35,23,2,40,42,30,22,38,0,1,0,0,1,0,1,0
12,39,29,47,4,22,37,37,0,1,1,0,0,1,0,0
5,20,27,40,4,37,9,20,1,0,0,0,0,0,0,0
10,19,38,4,22,31,25,49,0,0,0,0,1,0,0,1
13,1,6,11,47,40,44,7,0,0,1,1,0,0,1,0
21,4,35,22,11,8,23,15,1,0,0,1,1,1,1,0
27,50,50,15,12,40,16,6,0,1,1,0,0,0,0,1
27,47,4,17,21,41,37,35,0,0,0,0,1,0,0,0
39,25,1,50,46,31,4,9,1,0,0,1,0,0,0,0
5,21,11,46,15,7,34,22,1,1,1,0,0,0,0,1
44,33,18,3,30,1,34,31,1,0,1,1,0,0,0,0
28,22,37,36,30,49,11,40,1,1,0,1,0,1,1,0
49,3,28,33,26,42,36,48,1,1,1,0,1,1,1,0
14,11,42,15,18,35,26,22,0,1,1,0,1,0,1,1
29,22,23,31,1,48,46,27,1,1,1,0,0,0,0,0
45,43,30,17,3,37,46,17,0,0,0,0,1,0,0,0
39,9,1,36,18,27,46,11,1,0,0,1,1,0,0,1
42,48,39,16,14,45,45,30,1,0,1,0,0,0,0,0
4,45,30,41,21,22,12,10,0,0,0,0,1,1,0,0
30,12,22,44,27,7,21,40,0,0,1,1,0,0,1,0
12,36,44,17,34,38,41,38,0,1,1,0,0,0,0,0
38,25,25,11,12,50,27,37,0,0,0,1,0,1,0,0
5,46,43,44,5,16,49,2,1,0,0,1,1,0,1,0
18,35,7,41,7,2,39,1,1,0,0,0,0,0,1,0
26,23,25,39,24,43,32,9,1,1,0,1,0,0,0,0
13,23,47,4,8,3,35,36,0,1,0,0,1,1,0,1
36,25,26,35,7,43,26,9,1,0,1,0,0,0,1,0
3,6,6,34,15,5,14,30,1,1,1,0,0,1,0,0
27,17,8,40,11,21,8,23,0,0,1,0,1,1,1,1
43,32,1,29,37,21,22,1,0,0,0,1,0,1,1,0
29,10,4,10,50,50,7,19,1,0,0,0,1,1,0,0
10,41,40,7,10,17,38,42,0,0,0,0,0,0,0,1
50,44,24,33,18,20,16,13,1,1,0,0,1,0,0,0
25,11,33,30,14,32,3,32,0,1,0,0,0,0,1,0
45,17,14,46,46,21,21,9,0,0,0,0,0,1,1,0
13,5,35,6,39,41,25,37,0,1,0,1,1,0,0,0
44,41,20,45,20,28,19,38,1,0,0,0,0,1,0,0
40,40,25,30,29,1,13,20,0,0,0,0,1,0,0,0
37,9,26,7,24,13,6,32,0,0,1,0,0,0,1,0
28,9,36,6,21,21,24,38,1,0,1,1,1,1,0,0
31,20,22,39,31,27,3,7,0,0,1,1,0,0,1,0
23,18,3,45,33,4,28,20,1,1,1,0,0,0,1,0
22,8,37,45,7,41,32,41,1,1,0,0,0,0,0,0
28,1,22,16,23,17,30,11,1,0,1,0,1,0,0,1
41,33,33,39,23,11,20,30,0,0,0,1,1,1,0,0
19,18,26,5,18,7,1,42,0,1,1,1,1,0,0,1
19,14,2,41,37,38,38,10,0,0,0,0,0,0,0,0
30,23,31,46,22,41,31,1,0,1,0,0,1,0,0,0
30,32,49,27,27,10,48,44,0,0,1,0,0,0,0,1
15,22,14,40,14,37,3,26,0,1,0,0,0,0,1,1
18,39,33,29,49,19,47,20,1,1,0,1,1,0,0,0
43,6,3,4,19,9,32,2,0,1,1,0,0,0,0,0
13,34,4,45,26,44,48,39,0,0,0,0,1,1,0,1
41,21,23,22,30,42,38,17,0,1,1,1,0,1,0,0
39,7,19,36,9,3,6,43,1,0,0,1,0,1,1,0
50,49,14,30,23,40,19,24,1,1,0,0,1,0,0,0
5,12,37,3,9,26,24,37,1,0,0,1,0,1,0,0
22,32,7,8,24,13,17,26,1,0,0,1,0,0,0,1
45,12,48,31,13,32,22,49,0,0,0,0,0,0,1,1
25,4,31,50,35,36,10,28,0,0,0,1,0,1,0,1
36,42,29,20,41,45,12,34,1,1,1,0,0,0,0,0
5,38,24,8,19,22,9,41,1,0,0,1,0,1,0,0
38,46,34,30,33,49,15,8,0,0,0,0,0,1,0,1
2,41,20,38,27,46,18,10,0,0,0,0,0,0,1,0
41,6,45,39,28,40,33,26,0,1,0,1,1,0,0,1
46,3,23,14,25,24,43,50,0,1,1,0,0,0,0,1
39,40,7,6,45,29,36,6,1,0,0,1,0,1,1,1
3,17,26,50,25,38,24,18,1,0,1,1,0,0,0,1
6,48,11,13,27,33,43,7,1,0,1,0,0,0,0,0
4,7,46,39,21,48,48,12,0,0,0,1,1,0,0,0
44,32,31,3,8,24,19,12,1,0,0,1,1,0,0,0
38,1,9,21,13,46,3,22,0,0,0,1,0,0,1,1
49,16,42,36,26,32,50,24,1,0,1,1,1,0,1,0
18,49,33,21,15,47,27,11,1,1,0,1,0,0,0,1
49,32,44,7,16,9,26,23,1,0,1,0,0,0,1,1
4,10,18,27,45,15,26,12,0,0,1,0,0,0,1,0
3,42,35,21,40,37,39,26,1,1,0,1,0,0,1,1
21,32,38,24,28,31,27,18,1,0,0,0,1,0,0,1
26,27,33,4,48,25,9,23,1,0,0,0,0,0,0,1
33,10,31,4,45,2,8,23,0,0,0,0,0,0,1,1
49,40,26,38,15,6,40,13,1,0,1,0,0,1,0,0
33,45,5,46,1,1,6,3,0,0,1,0,0,0,1,1
14,41,38,30,45,45,30,41,0,0,0,0,0,0,0,0
20,19,50,41,2,49,8,27,0,0,1,0,0,1,1,0
45,40,9,1,31,37,19,20,0,0,0,0,0,0,0,0
24,2,38,37,30,3,4,28,0,0,0,0,0,1,0,1
2,24,23,26,44,42,33,49,0,0,1,1,1,1,0,1
23,35,47,22,11,18,10,26,1,0,0,1,1,1,0,1
40,5,12,1,19,27,4,48,0,1,0,0,0,0,0,0
47,37,6,38,15,2,36,26,0,0,1,0,0,0,1,1
48,43,13,7,7,17,10,24,0,0,0,0,0,0,0,0
37,45,44,25,34,21,7,42,0,0,1,0,0,1,0,1
17,15,5,9,43,45,49,46,0,0,1,0,0,0,1,0
25,5,30,41,43,12,38,18,0,1,0,0,0,0,0,1
44,19,2,7,26,15,34,28,1,0,0,0,1,0,0,1
47,30,44,23,24,10,50,24,0,0,1,1,0,0,1,0
28,20,18,10,7,41,11,36,1,0,1,0,0,0,1,1
19,46,26,14,1,5,47,4,0,0,1,0,0,1,0,0
24,12,26,40,20,11,41,4,0,0,1,0,0,1,0,0
5,6,12,43,36,37,33,5,1,1,0,0,1,0,0,1
15,15,39,26,50,32,49,50,0,0,1,1,1,0,1,1
13,31,4,10,22,23,4,1,0,0,0,0,1,1,0,0
38,47,36,26,50,25,21,33,0,0,1,1,1,0,1,0
22,45,20,24,23,12,26,9,1,0,0,0,1,0,1,0
13,16,48,42,33,28,8,10,0,0,0,1,0,1,1,0
34,25,41,11,37,16,28,31,0,0,0,1,0,0,1,0
28,26,28,42,27,33,7,42,1,1,1,1,0,0,0,1
8,4,22,31,33,24,45,32,1,0,1,0,0,0,0,0
38,23,1,30,26,19,6,35,0,1,0,0,1,0,1,0
46,16,15,13,31,19,27,38,0,0,0,0,0,0,0,0
26,13,12,49,40,31,34,8,1,0,0,1,0,0,0,1
32,15,30,30,45,41,12,14,0,0,0,0,0,0,0,0
31,7,50,26,4,24,4,41,0,0,1,1,0,0,0,0
40,33,25,22,9,21,19,44,0,0,0,1,0,1,0,1
22,44,16,45,17,34,10,18,1,1,0,0,0,0,0,1
12,11,48,1,27,32,30,33,0,1,0,0,0,0,0,0
30,18,35,46,14,10,23,12,0,1,0,0,0,0,1,0
9,34,22,39,3,32,21,25,0,0,1,1,1,0,1,0
31,16,32,50,39,38,24,12,0,0,0,1,1,0,0,0
49,13,26,13,18,43,28,49,1,0,1,0,1,0,1,1
33,31,1,41,9,43,11,50,0,0,0,0,0,0,1,1
25,25,14,7,27,27,31,4,0,0,0,0,0,0,0,0
26,20,24,21,42,16,6,45,1,0,0,1,1,0,1,0
31,43,15,30,33,40,35,28,0,0,0,0,0,0,0,1
31,3,37,47,20,37,3,21,0,1,0,0,0,0,1,1
9,10,15,31,17,39,30,21,0,0,0,0,0,1,0,1
45,13,37,20,17,36,35,47,0,0,0,0,0,1,0,0
8,30,31,8,33,6,31,42,1,0,0,1,0,1,0,1
48,45,29,20,34,36,10,21,0,0,1,0,0,1,0,1
8,5,43,21,8,17,23,32,1,1,0,1,1,0,1,0
48,29,10,8,28,35,43,19,0,1,0,1,1,0,0,0
20,16,6,49,30,33,21,44,0,0,1,1,0,0,1,1
35,4,30,26,30,50,6,13,0,0,0,1,0,1,1,0
46,50,31,41,14,3,15,48,0,1,0,0,0,1,0,0
23,2,14,42,19,29,16,15,1,0,0,1,0,1,0,0
34,45,3,13,28,43,21,20,0,0,1,0,1,0,1,0
18,41,37,18,3,9,5,17,1,0,0,1,1,0,1,0
4,8,15,18,33,24,45,32,0,1,0,1,0,0,0,0
5,14,43,29,27,30,40,12,1,0,0,1,0,0,0,0
28,45,32,26,33,19,27,30,1,0,0,1,0,0,0,0
38,10,6,9,14,38,3,18,0,0,1,0,0,0,1,1
48,26,8,23,18,22,38,12,0,1,1,1,1,1,0,0
24,43,24,27,28,47,46,6,0,0,0,0,1,0,0,1
13,43,39,10,43,29,42,1,0,0,1,0,0,1,1,0
44,3,23,27,19,5,10,47,1,1,1,0,0,1,0,0
46,16,27,8,21,9,25,50,0,0,0,1,1,0,0,1
27,7,34,8,29,31,2,11,0,0,0,1,1,0,0,1
1,25,50,18,19,3,35,9,0,0,1,1,0,1,0,0
7,6,49,25,46,38,11,22,0,1,1,0,0,0,1,1
13,46,36,11,18,12,35,38,0,0,1,1,1,0,0,0
26,1,7,22,28,49,19,3,1,0,0,1,1,1,0,1
34,45,30,27,4,47,5,5,0,0,0,0,0,0,1,1
48,25,41,33,50,16,43,46,0,0,0,0,1,0,0,0
21,40,20,31,46,13,20,31,1,0,0,0,0,0,0,0
19,37,46,45,47,22,9,30,0,0,0,0,0,1,0,0
43,10,46,28,38,2,8,24,0,0,0,1,0,0,1,0
22,10,41,50,35,23,39,7,1,0,0,1,0,1,1,0
37,36,11,20,27,11,10,26,0,1,1,0,0,1,0,1
31,36,25,10,8,5,46,37,0,1,0,0,1,1,0,0
34,11,22,33,41,12,1,24,0,1,1,0,0,0,0,0
38,19,26,23,13,25,27,23,0,0,1,1,0,0,0,1
4,20,19,29,31,22,31,42,0,0,0,1,0,1,0,1
25,40,41,3,14,22,34,21,0,0,0,1,0,1,0,1
25,40,40,30,19,23,4,37,0,0,0,0,0,1,0,0
43,10,2,48,24,37,27,22,0,0,0,0,0,0,0,1
5,26,18,20,27,23,29,15,1,1,1,0,0,1,1,0
40,4,44,31,17,5,16,50,0,0,1,0,0,1,0,1
31,15,27,14,37,41,37,10,0,0,0,0,0,0,0,0
26,25,46,50,30,45,46,12,1,0,0,1,0,0,0,0
6,41,47,11,4,41,26,29,1,0,0,1,0,0,1,1
15,12,11,30,41,45,42,30,0,0,1,0,0,0,1,0
40,25,17,22,33,41,19,6,0,0,0,1,0,0,0,1
25,35,42,28,42,19,36,27,0,0,1,1,1,0,1,0
28,15,33,50,41,1,46,42,1,0,0,1,0,0,0,1
39,44,4,9,16,14,4,10,1,1,0,0,0,1,0,1
27,41,27,44,10,8,38,4,0,0,0,1,1,1,1,0
42,4,17,31,13,25,16,6,1,0,1,0,0,0,0,1
8,30,21,21,20,11,39,17,1,1,1,1,0,1,1,1
34,27,45,1,26,48,1,25,0,0,0,0,1,1,0,0
49,32,20,35,2,42,8,32,1,0,0,0,1,1,1,0
20,13,33,25,46,15,48,33,0,0,1,0,0,0,1,1
14,32,6,47,31,47,9,31,1,0,1,0,0,0,0,0
37,35,32,43,42,26,11,7,1,0,0,0,1,1,1,0
2,3,19,16,46,46,28,1,1,1,0,0,0,0,1,0
35,1,42,38,36,5,33,5,0,0,1,1,1,1,1,1
35,45,38,21,40,1,25,7,0,0,1,1,0,0,0,0
19,16,39,7,46,30,7,19,0,0,1,0,0,1,0,0
19,34,3,48,32,3,42,26,0,0,1,1,0,1,1,1
39,31,40,34,5,37,34,12,1,0,0,0,1,1,0,0
46,23,40,40,5,4,19,22,0,1,0,0,1,0,0,1
31,50,13,16,28,31,48,15,0,1,0,0,1,0,1,0
9,17,15,25,15,12,49,44,0,1,0,0,0,0,1,1
3,4,24,45,30,4,26,35,1,0,0,0,1,0,1,0
9,50,10,3,21,42,24,13,0,1,1,1,1,1,0,0
44,47,47,25,50,11,2,7,1,0,0,0,1,1,1,0
7,30,39,9,36,46,45,41,0,1,1,0,1,0,0,0
14,14,41,48,15,18,48,41,1,1,0,1,0,1,1,0
44,37,34,1,45,14,47,37,1,1,0,0,0,1,0,1
15,48,20,21,4,29,9,28,0,1,0,1,0,1,0,1
17,1,20,32,50,25,2,42,1,0,0,0,1,0,1,1
30,1,5,15,9,40,23,14,1,0,1,0,0,0,1,1
23,30,44,34,33,24,27,41,1,1,1,0,1,0,0,0
20,7,23,48,6,50,50,35,0,0,1,1,1,1,1,0
37,1,10,31,4,14,43,15,1,0,1,0,0,1,0,0
13,37,23,8,24,45,15,17,0,1,1,1,0,0,0,1
33,10,27,26,5,19,39,20,1,1,0,1,1,0,1,0
32,11,21,39,23,34,26,37,0,1,1,1,1,0,1,1
20,4,50,23,44,40,43,29,0,0,1,1,1,0,0,1
30,26,3,36,38,14,17,19,1,1,1,1,1,1,1,0
24,10,2,4,47,28,20,32,0,1,1,0,0,1,0,0
32,5,10,19,41,40,35,31,0,1,1,0,0,0,0,0
33,35,47,27,4,36,26,4,1,0,0,0,0,1,1,0
31,39,29,16,50,30,14,32,0,1,1,0,1,1,1,0
39,37,3,27,48,32,40,34,1,1,1,0,1,0,0,0
24,36,26,13,35,40,38,25,0,1,1,0,0,0,1,0
30,4,40,22,21,26,47,45,1,0,0,1,1,1,0,0
19,14,49,35,2,18,12,49,0,1,1,0,1,1,0,1
6,30,21,9,34,13,10,12,1,1,1,0,0,0,1,0
5,38,46,5,5,27,39,10,1,1,0,1,1,0,1,1
4,28,16,34,47,42,23,8,0,1,0,0,0,1,1,1
20,49,8,42,13,34,44,43,0,1,1,1,0,0,1,0
35,16,22,36,34,14,22,10,0,0,1,1,0,1,1,1
43,47,37,2,49,14,4,41,0,0,1,1,1,1,0,0
2,11,24,24,49,37,17,44,1,1,0,0,1,1,1,1
41,19,45,6,2,2,38,39,0,0,0,1,1,1,1,1
47,19,35,6,47,41,8,26,0,0,0,1,0,0,1,1
25,10,4,49,2,2,43,21,0,1,0,1,1,1,0,1
23,37,8,32,1,34,23,24,1,1,1,0,0,0,1,0
43,10,11,15,50,20,13,12,0,1,1,0,1,0,0,0
4,9,36,32,13,28,30,20,0,0,1,0,0,1,1,0
13,26,27,42,30,37,2,47,0,1,0,1,1,1,1,0
24,6,19,17,17,26,15,30,0,1,0,1,1,1,0,1
24,5,44,23,15,19,43,6,0,1,1,1,0,0,0,1
40,43,21,45,28,20,3,6,0,0,1,0,1,0,1,1
21,40,3,6,9,8,35,45,1,0,1,1,0,1,0,0
47,37,21,37,20,30,30,24,0,1,1,1,0,1,1,0
50,5,29,15,26,35,34,10,1,1,1,0,1,0,0,1
25,45,25,42,33,33,5,47,0,0,0,1,1,1,1,0
12,49,20,39,15,7,24,38,0,1,0,1,0,0,0,1
27,2,47,23,12,20,48,12,0,1,0,1,0,0,1,0
9,49,27,49,22,20,24,7,0,1,0,1,1,0,0,0
23,5,40,50,5,32,44,40,1,1,0,1,1,0,1,0
49,37,44,37,6,30,47,50,1,1,1,1,1,1,0,1
48,17,38,3,37,48,32,1,1,1,1,1,1,1,0,0
44,41,19,8,1,11,15,39,1,0,0,1,0,1,0,1
5,20,42,39,27,37,38,47,1,0,1,1,0,1,1,0
48,48,27,20,24,45,5,43,1,1,0,0,0,0,1,0
24,6,19,30,39,23,20,23,0,1,0,1,1,1,0,1
11,29,45,48,9,32,9,40,1,1,0,1,0,0,0,0
43,13,44,15,47,9,14,20,0,0,1,0,0,0,1,0
42,28,41,48,12,6,49,49,1,1,0,1,0,1,1,1
38,12,17,32,32,32,28,4,1,0,1,0,0,0,1,0
35,45,8,33,32,3,4,13,0,0,1,1,0,1,0,0
16,4,30,16,3,33,26,21,0,0,1,0,1,1,1,1
37,30,26,47,15,16,24,23,1,1,1,0,0,0,0,1
41,8,1,36,24,23,26,25,0,1,0,1,0,1,1,0
30,44,14,30,16,40,26,36,1,1,1,1,0,0,1,1
49,39,45,23,35,36,7,23,1,1,0,1,0,1,0,1
12,37,38,47,41,8,17,39,0,1,1,0,0,1,1,1
39,5,9,40,18,1,25,33,1,1,0,0,1,0,0,1
25,45,16,16,39,46,6,45,0,0,0,0,1,0,1,0
28,38,28,45,43,21,27,25,1,1,1,0,0,1,0,0
45,8,24,11,10,38,29,48,0,1,0,1,1,1,1,1
41,28,30,28,33,8,7,20,0,1,1,1,1,1,0,0
23,28,35,27,7,19,47,15,1,1,0,0,0,0,0,0
48,3,25,50,22,3,33,30,1,1,0,1,1,1,1,1
12,13,32,49,35,2,19,24,0,0,0,1,0,1,0,0
49,45,4,17,42,33,26,41,1,0,0,1,1,1,1,0
32,41,8,37,22,41,29,2,0,0,1,1,1,0,1,1
44,45,13,32,16,14,42,31,1,0,0,0,0,1,1,0
19,18,14,41,22,11,16,7,0,1,1,0,1,1,0,0
39,9,26,42,4,12,27,34,1,0,1,1,0,0,0,0
12,4,7,20,13,46,19,24,0,0,0,0,0,0,0,0
22,41,5,21,6,17,50,13,1,0,1,1,1,1,1,0
12,44,19,13,8,47,48,42,0,1,0,0,1,0,1,1
2,7,31,4,30,47,38,36,1,0,0,0,1,0,1,1
15,40,31,4,1,26,4,27,0,0,0,0,0,1,0,0
33,15,32,9,22,34,15,18,1,0,0,0,1,0,0,1
40,12,28,47,3,25,35,4,0,0,1,0,1,0,0,0
36,47,37,1,35,19,22,2,1,0,1,0,0,0,1,1
22,6,43,30,32,43,45,31,1,1,0,1,0,0,0,0
48,42,8,15,43,8,50,18,1,1,1,0,0,1,1,1
10,22,49,48,26,1,13,42,1,1,1,1,1,0,0,1
31,32,34,21,25,43,27,14,0,0,0,1,0,0,0,1
13,38,30,27,6,14,15,36,0,1,1,0,1,1,0,1
33,32,42,26,44,11,17,10,1,0,1,1,1,1,1,1
25,26,15,50,50,46,13,24,0,1,0,1,1,0,0,0
10,46,5,16,38,14,6,18,1,0,1,0,1,1,1,1
8,24,12,32,49,39,5,29,1,0,0,0,1,1,1,1
37,40,11,8,30,9,50,10,1,0,1,1,1,0,1,1
43,46,33,37,27,2,15,6,0,0,1,1,0,1,0,1
34,36,33,50,35,37,42,40,0,1,1,1,0,1,1,0
1,25,40,45,40,49,39,4,0,0,0,0,0,1,1,0
28,31,17,48,21,29,21,24,1,0,1,1,1,1,1,0
3,20,6,9,26,32,34,50,1,0,1,0,1,0,0,1
26,34,17,12,6,23,21,22,1,0,1,0,1,1,1,1
44,27,15,31,11,46,47,49,1,0,0,0,1,0,0,1
11,16,28,2,27,38,46,21,1,0,1,1,0,1,0,1
27,17,28,7,6,21,14,21,0,1,1,0,1,1,1,1
29,18,40,25,11,48,5,14,1,1,0,0,1,1,1,1
12,11,21,5,4,33,42,1,0,1,1,1,0,1,1,0
48,48,23,29,29,3,30,23,1,1,1,1,1,1,1,1
7,43,34,15,22,15,26,47,0,0,0,0,1,0,1,0
41,32,26,6,10,15,15,24,0,0,1,1,1,0,0,0
50,30,49,1,39,19,25,18,1,1,1,0,1,0,0,1
1,36,45,3,27,10,16,12,0,1,0,1,0,1,0,0
